"","X.1","X","H","diameter","albedo","rot_per","diameter_sigma","epoch","e","a","q","i","om","w","ma","ad","n","tp","per","moid","moid_jup","t_jup","sigma_e","sigma_a","sigma_q","sigma_i","sigma_om","sigma_w","sigma_ma","sigma_ad","sigma_n","sigma_tp","sigma_per","rms","neo_flag","pha_flag","class_var"
"201",201,245,8.62,50.891,0.193,16.222,0.439,2458600.5,0.10984088747002,2.69379138701847,2.39790295040927,15.6208979762744,162.293271930475,96.1446522283218,35.8393348621925,2.98967982362768,0.222924670763939,2458439.7311863,1614.89528622525,1.44368,2.19753,3.309,4.0993e-08,9.0293e-09,1.1485e-07,3.7299e-06,1.4402e-05,2.3572e-05,1.8448e-05,1.0021e-08,1.1208e-09,8.2447e-05,8.1194e-06,0.45373,0,0,"A"
"217",218,283,10.05,52.95,0.0602,8.545,2.6,2458600.5,0.222112563983281,2.35823527673498,1.83444159294355,8.05757270563631,233.712020059509,58.0638696120471,272.146797100759,2.88202896052641,0.272159423539436,2458923.30051801,1322.75412446939,0.832825,2.32811,3.506,3.7403e-08,6.0967e-09,8.8471e-08,4.1744e-06,2.7327e-05,2.8509e-05,8.8704e-06,7.4508e-09,1.0554e-09,3.3021e-05,5.1295e-06,0.46831,0,0,"C"
"218",219,285,9,94.3,0.0508,15.365,2.6,2458600.5,0.02822273403703,3.19558406763638,3.10539594840251,17.8976980698796,149.087593871418,211.674007529642,223.901647574877,3.28577218687025,0.172535593885327,2459389.3131913,2086.52598512089,2.10386,1.88862,3.119,4.6053e-08,1.7959e-08,1.4358e-07,5.1073e-06,1.5056e-05,8.819e-05,8.8686e-05,1.8466e-08,1.4545e-09,0.0005158,1.7589e-05,0.49536,0,0,"C"
"232",233,330,9.62,74.92,0.0447,25.315,2.7,2458600.5,0.0972960916003771,3.02922184058803,2.73449039490831,6.03794861416159,21.9609804532917,332.779885591967,276.077216055541,3.32395328626774,0.186942245398837,2459049.42359009,1925.72844747825,1.73091,2.1113,3.228,4.1052e-08,1.4363e-08,1.2194e-07,4.434e-06,3.9944e-05,4.5237e-05,2.2533e-05,1.5761e-08,1.3296e-09,0.00012178,1.3696e-05,0.4899,0,0,"C"
"239",240,341,10.22,60.903,0.038,6.319,0.497,2458600.5,0.129296904855088,2.56815379656073,2.23609945947359,7.35266105593986,232.668874763881,225.146912305533,214.670183779603,2.90020813364788,0.239481809719655,2459207.35116916,1503.24569712175,1.25972,2.30246,3.408,3.3307e-08,8.2646e-09,8.3415e-08,3.6235e-06,3.0959e-05,3.4783e-05,1.7144e-05,9.3332e-09,1.156e-09,7.2506e-05,7.2565e-06,0.42645,0,0,"C"
"240",241,344,8.71,96.865,0.037,12.371,0.981,2458600.5,0.0611330055154554,2.32558344479348,2.18341353923627,9.74410096274031,212.610952088216,231.195492197573,205.645148899532,2.46775335035069,0.277911285556453,2459155.91051811,1295.37740534424,1.21067,2.68613,3.553,3.7856e-08,4.9621e-09,8.7147e-08,4.0558e-06,2.1431e-05,3.6812e-05,3.0204e-05,5.2655e-09,8.8947e-10,0.00010873,4.1459e-06,0.49956,0,0,"C"
"247",249,357,9.2,90.116,0.05,50.6,0.807,2458600.5,0.152920757688798,2.87674583299774,2.43683168053763,3.55373583610058,172.153132169384,253.105622974521,21.6189819628989,3.31665998545785,0.202000216478561,2458493.47545151,1782.17630790612,1.45296,2.00128,3.276,3.3594e-08,1.0784e-08,9.7604e-08,4.4762e-06,6.1373e-05,6.3159e-05,1.6062e-05,1.2433e-08,1.1358e-09,7.927e-05,1.0021e-05,0.49886,0,0,"C"
"249",251,359,8.48,129.125,0.043,6.183,2.832,2458600.5,0.17599458228069,3.00769919743743,2.47836043355846,11.6943370915034,132.407346427813,288.449456580642,179.392225938553,3.53703796131639,0.188952426746402,2457651.09580855,1905.24147373436,1.52122,1.8846,3.196,3.7076e-08,1.2952e-08,1.0747e-07,4.0183e-06,1.793e-05,2.0915e-05,1.25e-05,1.5231e-08,1.2205e-09,6.4371e-05,1.2307e-05,0.4577,0,0,"C"
"250",252,364,9.3,86.773,0.05,12.705,0.364,2458600.5,0.15728076053243,2.80157763988356,2.36094337799203,12.7912213370645,185.185786675884,216.211221631453,84.1681247640723,3.2422119017751,0.210184206788619,2458200.0506701,1712.78330327668,1.37923,2.23319,3.271,3.998e-08,1.0396e-08,1.1325e-07,4.7895e-06,1.8076e-05,2.2854e-05,1.5011e-05,1.2031e-08,1.1699e-09,7.0571e-05,9.5332e-06,0.46266,0,0,"C"
"258",260,378,8.87,84.787,0.046,14.141,1.558,2458600.5,0.180413626825692,3.14338215596782,2.5762731807105,1.66967447751748,171.909645048484,180.260920082449,302.640598582066,3.71049113122513,0.17685131714362,2458924.83686299,2035.60824886391,1.56993,1.72522,3.184,4.099e-08,1.3618e-08,1.2786e-07,4.403e-06,0.00013459,0.00013503,1.2777e-05,1.6075e-08,1.1492e-09,7.3292e-05,1.3228e-05,0.44506,0,0,"C"
"260",262,382,9.91,43.482,0.101,6.4,0.475,2458600.5,0.16720971626574,3.13972793501223,2.61473491784721,2.65958524461008,92.7801892034258,324.249437540479,251.40718218222,3.66472095217724,0.177160153675401,2459213.46412068,2032.05965072487,1.62702,1.68513,3.187,3.6337e-08,1.3755e-08,1.1394e-07,3.8831e-06,8.8606e-05,8.9345e-05,1.1899e-05,1.6055e-08,1.1642e-09,6.8116e-05,1.3353e-05,0.49426,0,0,"B"
"262",264,385,7.43,165.01,0.0692,9.763,2.7,2458600.5,0.168746567946094,2.89954527586724,2.41025696196034,20.2096962803056,166.67697102,220.354845542268,265.657927885723,3.38883358977415,0.19962238132593,2459073.10267856,1803.40499701893,1.44016,2.14796,3.176,3.368e-08,1.0612e-08,9.6355e-08,3.4843e-06,1.2353e-05,1.7526e-05,1.5115e-05,1.2403e-08,1.0959e-09,7.6733e-05,9.9004e-06,0.40803,0,0,"C"
"267",269,391,9.8,60.75,0.173,13.058,0.184,2458600.5,0.141171795727599,2.88227702271881,2.4753807996372,14.3219832454672,209.815972866146,173.844913645568,163.623980725116,3.28917324580043,0.201419027384541,2457788.14387432,1787.31872889398,1.4792,2.16076,3.233,3.3817e-08,1.1647e-08,9.5264e-08,3.7695e-06,1.6594e-05,2.2382e-05,1.6469e-05,1.3291e-08,1.2209e-09,8.0174e-05,1.0833e-05,0.45555,0,0,"C"
"270",272,394,10.38,44.189,0.033,19.71,0.455,2458600.5,0.085157546369245,2.78398197044006,2.54690489670117,3.35458872851093,259.279953305066,10.71352361461,65.9000070039494,3.02105904417895,0.212180000612413,2458289.91461583,1696.67263154367,1.53041,2.04786,3.324,3.4905e-08,1.0219e-08,9.8311e-08,3.7953e-06,4.8155e-05,5.1443e-05,1.9892e-05,1.109e-08,1.1683e-09,9.2729e-05,9.3422e-06,0.47173,0,0,"C"
"273",275,397,10.3,49.771,0.054,20.998,0.694,2458600.5,0.222596429544194,2.74327657247332,2.13263300218852,9.54226006070158,279.848233485789,159.694502752817,170.861259901795,3.35392014275812,0.21692004304035,2457812.83069334,1659.59767919203,1.15119,1.90876,3.293,3.8141e-08,9.3876e-09,1.0473e-07,4.2807e-06,2.8252e-05,2.9905e-05,1.0894e-05,1.1477e-08,1.1135e-09,4.8732e-05,8.5188e-06,0.44272,0,0,"C"
"277",279,403,9.01,94.97,0.037,8.887,0.951,2458600.5,0.198651733072358,2.59423655834349,2.07888697002889,14.1053043056495,92.5941741251428,120.575353048092,277.244782670187,3.10958614665809,0.235879235281702,2458951.33722919,1526.20471051666,1.10866,1.99939,3.348,3.1513e-08,7.3651e-09,8.1565e-08,3.9604e-06,1.6553e-05,1.9753e-05,1.2678e-05,8.8281e-09,1.0045e-09,5.4522e-05,6.4994e-06,0.42488,0,0,"C"
"278",280,404,8.46,108.894,0.061,10.08,0.312,2458600.5,0.242532616571162,2.58548356381057,1.95841946997786,11.9416353117575,255.230746644243,308.982356405043,4.41119080592647,3.21254765764328,0.23707808032772,2458581.89351053,1518.48707186409,0.977069,1.88163,3.351,3.8646e-08,7.0461e-09,9.9788e-08,4.1976e-06,1.9105e-05,2.1039e-05,1.2808e-05,8.755e-09,9.6915e-10,5.3986e-05,6.2074e-06,0.49509,0,0,"C"
"283",285,413,9.49,88.76,0.027,7.353,2.169,2458600.5,0.0724639659919736,3.50736614165741,3.25320848084695,9.55640442777118,110.574361082106,318.918130714808,330.695278281234,3.76152380246787,0.15004876183734,2458795.80132312,2399.22006414326,2.27564,1.46641,3.099,3.8034e-08,2.0652e-08,1.368e-07,4.6333e-06,2.7294e-05,4.3681e-05,3.5511e-05,2.2148e-08,1.3253e-09,0.00023733,2.119e-05,0.47425,0,0,"C"
"286",288,422,7.24,175.859,0.067,4.775,3.854,2458600.5,0.035881637690393,3.06644109995698,2.95641217140939,11.2442659315667,69.3742127886331,198.548793760496,62.3793800750645,3.17647002850457,0.183549046638115,2458260.64871111,1961.32862901639,1.94249,1.85955,3.202,3.5901e-08,8.3662e-09,1.1171e-07,3.8753e-06,1.8317e-05,5.4642e-05,5.3167e-05,8.6664e-09,7.5117e-10,0.00028907,8.0267e-06,0.44609,0,0,"C"
"287",289,424,9.8,67.925,0.042,17.505,1.294,2458600.5,0.0596941405639711,2.88680847430462,2.71448292345822,4.04755690104533,61.0676840443708,121.492993357597,266.417930321602,3.05913402515102,0.200944959408364,2459066.20996333,1791.53535903531,1.71935,1.90286,3.286,3.5293e-08,1.1983e-08,9.9875e-08,4.1158e-06,5.4126e-05,6.4494e-05,3.5236e-05,1.2698e-08,1.2512e-09,0.00017604,1.1155e-05,0.45505,0,0,"C"
"293",295,441,10.03,62.171,0.044,11.871,1.181,2458600.5,0.0710132679834372,2.34494875159121,2.17842627748703,6.06962671828037,134.895159281715,84.5543789837732,100.887990238566,2.51147122569538,0.274475787821201,2458232.93391689,1311.59109828117,1.18081,2.47004,3.551,3.8127e-08,6.3437e-09,8.8913e-08,3.8176e-06,3.945e-05,4.8508e-05,2.7339e-05,6.7942e-09,1.1138e-09,9.9731e-05,5.3223e-06,0.49231,0,0,"C"
"295",297,443,7.83,159.331,0.051,6.214,0.49,2458600.5,0.175600744160624,2.76928629445858,2.28299756035784,10.2769593610638,195.714560484698,154.738416877907,226.034914614531,3.25557502855932,0.213871191737993,2459226.88209614,1683.25615560708,1.28175,2.22088,3.292,3.7402e-08,8.2936e-09,1.0391e-07,3.4508e-06,2.5602e-05,2.8212e-05,1.3015e-05,9.75e-09,9.6077e-10,6.1733e-05,7.5617e-06,0.51166,0,0,"C"
"296",298,445,8.9,53.562,0.317,15.7413,0.595,2458600.5,0.12677661102283,2.78853894928811,2.4350174315922,10.6223076092988,42.0844737359711,278.876746089639,295.919158578728,3.14206046698401,0.211660102202035,2458903.25352206,1700.84015010241,1.45034,2.22018,3.293,3.9767e-08,1.0266e-08,1.1324e-07,3.7468e-06,2.1563e-05,2.642e-05,1.7905e-05,1.1568e-08,1.1688e-09,8.5622e-05,9.3925e-06,0.46753,0,0,"A"
"307",309,477,7.98,80.738,0.174,16.101,1.032,2458600.5,0.0828632599784517,3.01619875762432,2.76626669582461,13.1834236760249,233.901459548907,239.584459702786,64.6367072838714,3.26613081942403,0.188154296037941,2458256.96967066,1913.32330741683,1.80949,2.02813,3.203,5.3699e-08,1.418e-08,1.6536e-07,4.7895e-06,2.2716e-05,3.6844e-05,2.82e-05,1.5355e-08,1.3269e-09,0.00014993,1.3493e-05,0.49648,0,0,"L"
"308",310,478,9.8,60.088,0.071,9.43,0.715,2458600.5,0.218852972430434,2.72019766078381,2.12487431712296,8.6823842377065,136.021623030877,269.7836554269,61.1355186524647,3.31552100444466,0.219686504988475,2458322.21472865,1638.69874491783,1.15491,2.15607,3.308,3.6485e-08,1.2377e-08,1.0025e-07,4.9602e-06,2.8108e-05,3.0609e-05,1.5184e-05,1.5086e-08,1.4994e-09,6.8055e-05,1.1184e-05,0.49087,0,0,"C"
"312",314,489,8.32,118.803,0.059,7.93,1.83,2458600.5,0.0937389169599974,3.17190824220992,2.87457699888868,9.27821885248774,178.325847982688,193.942468599627,206.162218845145,3.46923948553117,0.17447096000726,2459482.23860652,2063.38063357375,1.87431,1.99038,3.175,4.4273e-08,1.6402e-08,1.383e-07,5.0231e-06,2.8092e-05,3.7798e-05,2.6764e-05,1.7939e-08,1.3533e-09,0.00015623,1.6005e-05,0.51239,0,0,"C"
"313",315,490,9,91.176,0.037,15.153,0.469,2458600.5,0.0872402156137546,3.18949634603966,2.91124399711188,18.8635374439305,175.409016180518,232.969285160036,108.896474452763,3.46774869496745,0.173029801864637,2457971.14902532,2080.56644647627,1.95286,1.95695,3.108,3.3501e-08,1.4706e-08,1.0509e-07,3.4147e-06,1.3334e-05,2.8369e-05,2.4473e-05,1.5989e-08,1.1967e-09,0.00014155,1.439e-05,0.51266,0,0,"C"
"314",316,493,8.96,100.786,0.065,5.57,0.731,2458600.5,0.0646014755013112,2.98642142158332,2.79349419128031,7.08499510835354,38.2125722463386,217.722530650591,334.774609915622,3.17934865188632,0.190975403245495,2458732.58711518,1885.05950966485,1.78295,1.84445,3.243,3.6688e-08,1.2719e-08,1.1297e-07,4.1694e-06,3.1354e-05,4.4801e-05,3.3852e-05,1.3541e-08,1.2201e-09,0.00017752,1.2043e-05,0.45981,0,0,"C"
"320",322,510,6.22,270.327,0.076,5.1297,1.045,2458600.5,0.188134942812273,3.16488038393588,2.56945579389642,15.9382250169486,107.596325598876,337.440539940109,334.004386058903,3.76030497397534,0.17505242161396,2458749.00188133,2056.52682025674,1.59307,1.47719,3.117,2.8695e-08,7.7432e-09,9.2661e-08,3.326e-06,1.0326e-05,1.2702e-05,8.7559e-06,9.1999e-09,6.4242e-10,5.0317e-05,7.5472e-06,0.49535,0,0,"C"
"323",325,514,11.23,41.19,0.039,10.636,0.146,2458600.5,0.175392719856678,3.11986867864169,2.57266642549906,2.03849414060354,121.093726920445,300.332372349127,285.857275801685,3.66707093178431,0.178854389310381,2459015.04237989,2012.81054039586,1.58602,1.6681,3.192,4.1568e-08,1.3752e-08,1.3159e-07,4.0724e-06,0.0001238,0.00012424,1.114e-05,1.6164e-08,1.1825e-09,6.3288e-05,1.3308e-05,0.46845,0,0,"C"
"326",328,520,8.31,107.227,0.073,28.479,0.494,2458600.5,0.281620778101791,2.74056638117735,1.96876594447057,10.5974610658856,89.6483572077687,316.028445431756,166.271229107152,3.51236681788413,0.217241896291587,2457835.12632234,1657.13891355837,0.993845,1.92817,3.268,2.9797e-08,6.9971e-09,8.0451e-08,4.3521e-06,1.5187e-05,1.7015e-05,8.7338e-06,8.9677e-09,8.3198e-10,3.8251e-05,6.3464e-06,0.46816,0,0,"C"
"328",330,526,10.4,52.627,0.039,26.06,0.36,2458600.5,0.15017078172971,2.726534940035,2.31708905667658,9.66013560336469,120.504629003357,203.94564641814,103.818313323545,3.13598082339342,0.218921024919623,2458126.27276047,1644.42862503579,1.30714,2.17875,3.319,3.8471e-08,1.1165e-08,1.0678e-07,4.042e-06,2.5544e-05,2.9465e-05,1.6835e-05,1.2842e-08,1.3447e-09,7.6156e-05,1.0101e-05,0.46492,0,0,"C"
"333",335,538,10,68.356,0.052,13.903,0.726,2458600.5,0.213171070820613,2.73842909988441,2.15467523629572,6.79919825058085,274.286659763786,97.5000293869951,73.9426886760814,3.32218296347309,0.217496274408122,2458260.52779184,1655.20076598864,1.16698,2.21924,3.308,3.8293e-08,9.8685e-09,1.0525e-07,4.6128e-06,3.7173e-05,3.8644e-05,1.2448e-05,1.1972e-08,1.1757e-09,5.6452e-05,8.9473e-06,0.48293,0,0,"C"
"338",340,550,9.57,81.113,0.04,17.416,0.711,2458600.5,0.12212706684739,2.9677781666773,2.60533212412727,0.396578991606651,5.96674543167053,68.2756087386256,139.402472450613,3.33022420922732,0.192777756014613,2457877.37470104,1867.43536932089,1.62016,1.91686,3.252,3.361e-08,1.1225e-08,9.839e-08,4.2437e-06,0.00054755,0.00054787,1.7742e-05,1.2596e-08,1.0937e-09,9.1387e-05,1.0595e-05,0.48308,0,0,"C"
"347",349,568,10.12,72.95,0.0297,11.595,1.6,2458600.5,0.181247600926176,2.65741958731199,2.17576866245747,1.29143325767826,301.687196070958,142.775744627356,359.454300135814,3.13907051216652,0.227517012402473,2458602.89850136,1582.2992584096,1.19204,2.0876,3.363,3.6744e-08,8.5277e-09,9.9047e-08,3.6989e-06,0.00022393,0.0002243,1.3157e-05,1.0073e-08,1.0952e-09,5.7832e-05,7.6164e-06,0.49174,0,0,"C"
"350",352,571,10.94,28.903,0.089,5.6497,0.433,2458600.5,0.157620475335984,2.40013009070924,2.02182044494345,10.5790057641971,194.562108952757,191.935716753862,178.044167294632,2.77843973647503,0.265064704172496,2457928.79922471,1358.15894886451,1.0259,2.67172,3.487,4.2949e-08,6.9921e-09,1.0218e-07,4.5624e-06,2.3312e-05,2.6806e-05,1.4456e-05,8.0942e-09,1.1583e-09,5.3406e-05,5.9349e-06,0.48808,0,0,"C"
"355",357,585,9.21,95.203,0.04,13.67,0.752,2458600.5,0.0615585507638581,3.04564250777188,2.85815716884864,1.62804235380987,228.410515618288,252.877803089598,141.912986632522,3.23312784669512,0.185432428482355,2457835.19164593,1941.40799937944,1.87488,1.81452,3.235,3.4683e-08,1.3774e-08,1.059e-07,3.8233e-06,0.00013854,0.00014227,3.1821e-05,1.4621e-08,1.2579e-09,0.00017201,1.317e-05,0.48403,0,0,"C"
"360",362,598,8.71,70.249,0.115,9.566,0.544,2458600.5,0.291831471145214,2.77385779439262,1.9643587935074,16.7076209813501,44.1807926883748,294.269727870531,85.4876729144985,3.58335679527783,0.213342698966996,2458199.79412477,1687.42591962658,1.02142,2.10616,3.214,4.1366e-08,9.7982e-09,1.1528e-07,5.1934e-06,1.5509e-05,1.7601e-05,1.084e-05,1.2658e-08,1.1304e-09,4.9961e-05,8.9408e-06,0.47093,0,0,"K"
"366",368,613,11,29.191,0.094,4.572,0.12,2458600.5,0.110597739869147,2.69320564950704,2.39534319166874,7.02704404313238,217.287373569278,208.661192831379,130.324733504804,2.99106810734533,0.222997399581327,2458016.07733969,1614.36860105048,1.41089,2.31634,3.351,3.3913e-08,1.0057e-08,9.1955e-08,4.0613e-06,3.376e-05,3.9502e-05,2.1179e-05,1.117e-08,1.2491e-09,9.389e-05,9.043e-06,0.46042,0,0,"C"
"375",377,637,10,59.594,0.06,9.875,0.387,2458600.5,0.159121198195402,2.73527275363537,2.30003287568567,7.71334838873933,103.188785343845,128.852075998287,272.316054491918,3.17051263158507,0.217872850137746,2459002.95466772,1652.3398843518,1.29796,1.86333,3.321,3.5495e-08,8.7098e-09,9.676e-08,3.3974e-06,2.807e-05,3.0311e-05,1.3209e-05,1.0096e-08,1.0406e-09,6.2022e-05,7.8922e-06,0.47799,0,0,"C"
"379",381,653,8.52,160.736,0.027,31.735,1.342,2458600.5,0.231144157778632,2.2971745267702,1.76619605550938,18.1262672921848,278.443243719013,213.909409575056,335.168709599198,2.82815299803103,0.283082541642188,2458688.21749136,1271.71388921269,0.804655,2.3512,3.494,2.015e-08,3.5239e-09,4.6586e-08,3.5593e-06,1.0307e-05,1.1802e-05,7.2129e-06,4.3384e-09,6.5137e-10,2.5612e-05,2.9262e-06,0.47514,0,0,"C"
"390",392,687,10.59,41.614,0.068,18.87,0.228,2458600.5,0.139858148648249,2.69811833509124,2.32076449991148,10.2425193008245,170.896919873746,139.154895923031,291.486084907272,3.075472170271,0.222388632387614,2458908.58191209,1618.78777766183,1.31711,2.26728,3.332,4.102e-08,1.0434e-08,1.111e-07,4.395e-06,1.9765e-05,2.4918e-05,1.8322e-05,1.1893e-08,1.29e-09,8.3689e-05,9.3897e-06,0.45472,0,0,"C"
"391",393,701,7.25,190.98,0.061,8.3531,1.973,2458600.5,0.0172440803178605,3.19232670899219,3.13727797082147,20.6022281615508,289.74552311973,350.767999125421,53.9785547200422,3.2473754471629,0.172799736797307,2458288.12362883,2083.33650659595,2.1208,1.94887,3.096,3.5244e-08,1.393e-08,1.1533e-07,3.8979e-06,9.4168e-06,9.9065e-05,9.9633e-05,1.417e-08,1.131e-09,0.00057627,1.3636e-05,0.44762,0,0,"B"
"396",398,712,8.97,97.968,0.048,9.9143,0.876,2458600.5,0.156571259866711,3.40363189680306,2.87072096259808,10.3474802173126,217.552445478928,137.645895669916,290.521701021187,3.93654283100804,0.156960436022257,2459043.14848353,2293.5716102939,1.87691,1.62143,3.1,4.0342e-08,2.1841e-08,1.3306e-07,4.6343e-06,2.2155e-05,2.5927e-05,1.6153e-05,2.5261e-08,1.5108e-09,0.00010535,2.2077e-05,0.46924,0,0,"C"
"401",403,722,9.9,23.456,0.352,5.436,0.988,2458600.5,0.05471422224044,2.992900014118,2.82914581760213,4.98967552357798,163.189605125319,250.226943203483,257.423692950437,3.15665421063387,0.190355645476088,2459139.36663983,1891.19686521313,1.84421,2.05559,3.247,4.0719e-08,1.3748e-08,1.1997e-07,4.6804e-06,4.7988e-05,6.3812e-05,4.2704e-05,1.45e-08,1.3116e-09,0.00022498,1.3031e-05,0.47888,0,0,"C"
"402",404,728,9.31,50.025,0.133,25.23,0.415,2458600.5,0.0975701512380557,2.75922864843557,2.49001029190733,18.0493076820531,124.327744886397,87.9458848822696,78.4766783511152,3.0284470049638,0.215041627398936,2458235.56285132,1674.09447349533,1.56469,2.17232,3.264,4.199e-08,1.1784e-08,1.1821e-07,4.6028e-06,1.515e-05,2.9349e-05,2.3478e-05,1.2934e-08,1.3776e-09,0.00010947,1.0725e-05,0.4321,0,0,"L"
"404",406,734,9.55,67.976,0.059,20.62,0.404,2458600.5,0.321653326554659,2.72929069705526,1.85140526521275,16.8790201097603,42.984152747044,309.828347945213,259.287670162183,3.60717612889777,0.218589542728768,2459061.23718157,1646.92233446271,0.893385,2.01149,3.219,5.3925e-08,1.1568e-08,1.4591e-07,5.016e-06,1.6062e-05,1.7492e-05,1.1798e-05,1.5289e-08,1.3897e-09,5.609e-05,1.0471e-05,0.45897,0,0,"C"
"409",411,742,10.3,51.072,0.068,10.23,0.293,2458600.5,0.0594136077339911,2.79326411959273,2.62730622089382,4.83452664505314,228.972200004662,186.839259240019,359.703220125528,2.95922201829165,0.211123253426785,2458601.90571855,1705.16508322397,1.63833,2.27581,3.32,3.8365e-08,1.0745e-08,1.0889e-07,4.3493e-06,4.7977e-05,5.9799e-05,3.5813e-05,1.1383e-08,1.2182e-09,0.00016963,9.8388e-06,0.46305,0,0,"C"
"410",412,746,7.69,171.71,0.0503,9.4146,3.1,2458600.5,0.339229715643026,3.00586407859091,1.98618566194893,18.1813731897302,129.169667774591,277.038193562365,247.166613803284,4.0255424952329,0.189125489999843,2459197.10591598,1903.49804249178,1.08825,1.88112,3.09,2.4276e-08,1.011e-08,7.1632e-08,3.2842e-06,8.2893e-06,9.82e-06,7.1497e-06,1.3539e-08,9.5412e-10,3.9454e-05,9.6029e-06,0.4657,0,0,"C"
"420",422,775,7.68,151.711,0.065,7.668,0.878,2458600.5,0.165064144452272,2.93135926422548,2.44749695519386,18.237079804421,79.7217106797625,306.951833609535,72.2748881183778,3.41522157325711,0.196381467633934,2458232.46686027,1833.16686822537,1.49798,2.09331,3.181,4.1039e-08,1.523e-08,1.235e-07,5.0085e-06,1.4142e-05,2.105e-05,1.7367e-05,1.7744e-08,1.5305e-09,8.7784e-05,1.4287e-05,0.4979,0,0,"C"
"424",426,782,11.1,38.719,0.025,55.53,0.105,2458600.5,0.229736035450785,2.3422810908931,1.80417471915998,9.3410167638668,142.094358263301,154.624412713675,27.0592161454616,2.88038746262622,0.274944828481554,2458502.08310562,1309.35359645854,0.792721,2.36893,3.51,3.6708e-08,7.1456e-09,8.7102e-08,4.3386e-06,2.4633e-05,2.6392e-05,1.0465e-05,8.7872e-09,1.2582e-09,3.792e-05,5.9917e-06,0.41122,0,0,"C"
"426",428,784,9.45,49.46,0.12,8.8882,0.973,2458600.5,0.210639851268119,2.56872674371783,2.02765052447267,12.7714039785241,71.8685655644898,131.475972610101,147.732785959526,3.109802962963,0.23940169058806,2457983.40834289,1503.7487793662,1.04599,1.92734,3.365,4.6247e-08,9.6283e-09,1.212e-07,4.6503e-06,2.0614e-05,2.276e-05,1.146e-05,1.1656e-08,1.346e-09,4.6379e-05,8.4547e-06,0.37231,0,0,"C"
"430",432,794,10,85.263,0.027,9.292,0.454,2458600.5,0.102733516180098,2.74814304062641,2.46581664309699,19.0545542214605,17.377184077953,190.186881944242,120.087448960924,3.03046943815583,0.216344108495024,2458045.42387708,1664.01573171696,1.46453,1.93347,3.26,4.5311e-08,1.1678e-08,1.2459e-07,4.5344e-06,1.361e-05,2.6512e-05,2.3521e-05,1.2878e-08,1.379e-09,0.00010838,1.0607e-05,0.42026,0,0,"C"
"433",435,803,7.84,137.952,0.054,14.845,1.964,2458600.5,0.140200561395911,2.8386843908338,2.44069924561309,15.3930211693573,347.593532200394,344.652592714576,123.629275264701,3.2366695360545,0.206076471365088,2458000.58058928,1746.92432190485,1.43355,2.16529,3.243,4.6367e-08,1.1834e-08,1.3248e-07,5.17e-06,1.703e-05,2.3582e-05,1.757e-05,1.3493e-08,1.2887e-09,8.4592e-05,1.0924e-05,0.50242,0,0,"C"
"443",445,844,10.2,52.677,0.041,20.892,0.291,2458600.5,0.0698436342085135,2.93782354005486,2.7326352673541,12.6103090984113,43.1455040799437,294.853370168511,187.195943036709,3.14301181275561,0.195733658781141,2459483.35304653,1839.23399910759,1.75361,2.14502,3.234,3.9227e-08,1.4462e-08,1.1532e-07,4.6634e-06,1.9448e-05,3.8044e-05,3.2716e-05,1.5472e-08,1.4453e-09,0.00016818,1.3581e-05,0.45154,0,0,"C"
